iter	MAE
4340	0.6401841904
4341	0.6401791795
4342	0.6401756423
4343	0.6401708718
4344	0.6401595746
4345	0.6401536065
4346	0.6401460441
4347	0.6401410417
4348	0.6401400806
4349	0.6401327156
4350	0.6401294136
4351	0.6401281966
4352	0.6401280768
4353	0.640127685
4354	0.6401231834
4355	0.6401204491
4356	0.640118453
4357	0.6401176806
4358	0.6401122984
4359	0.6401001274
4360	0.6400991973
4361	0.6400966169
4362	0.6400950462
4363	0.6400933161
4364	0.6400929851
4365	0.6400923431
4366	0.6400863721
4367	0.6400828297
4368	0.6400747358
4369	0.6400742868
4370	0.6400735289
4371	0.6400697624
4372	0.6400665784
4373	0.6400625456
4374	0.64006
4375	0.6400555931
4376	0.6400520751
4377	0.6400448201
4378	0.6400417306
4379	0.6400394452
4380	0.6400370724
4381	0.6400329689
4382	0.6400304216
4383	0.6400297685
4384	0.6400257257
4385	0.6400251805
4386	0.6400232799
4387	0.6400231166
4388	0.640016244
4389	0.6400140703
4390	0.6400121789
4391	0.6400091808
4392	0.6400069179
4393	0.6400044834
4394	0.6400018061
4395	0.6399959571
4396	0.6399892481
4397	0.6399886221
4398	0.6399868944
4399	0.6399863899
4400	0.6399854693
4401	0.6399840954
4402	0.6399838628
4403	0.6399831093
4404	0.6399826706
4405	0.6399823434
4406	0.6399820521
4407	0.639939436
4408	0.6399295864
4409	0.6399282822
4410	0.6399225333
4411	0.6399199868
4412	0.6399065495
4413	0.6398954569
4414	0.6398945714
4415	0.6398943476
4416	0.6398929761
4417	0.6398905826
4418	0.6398671125
4419	0.6398667576
4420	0.6398579945
4421	0.6398452059
4422	0.6398409012
4423	0.6398401916
4424	0.6398385712
4425	0.6398355605
4426	0.6398318062
4427	0.6398287532
4428	0.6398231085
4429	0.639821546
4430	0.6398163231
4431	0.6398156074
4432	0.6398114541
4433	0.6398063658
4434	0.6398056439
4435	0.6398036029
4436	0.6398018927
4437	0.6398002549
4438	0.6397934796
4439	0.6397907987
4440	0.6397862857
4441	0.6397856063
4442	0.6397827676
4443	0.6397813962
4444	0.6397764657
4445	0.6397757025
4446	0.6397754307
4447	0.6397736724
4448	0.6397673721
4449	0.6397649426
4450	0.6397485658
4451	0.6397446971
4452	0.6397412788
4453	0.6397372854
4454	0.6397291164
4455	0.639727255
4456	0.6397246957
4457	0.6396707324
4458	0.6396701638
4459	0.6396634493
4460	0.6396610614
4461	0.6396432875
4462	0.6396399474
4463	0.6396386809
4464	0.6396373495
4465	0.6396353861
4466	0.6396338013
4467	0.6396317019
4468	0.6396274008
4469	0.6396194972
4470	0.6396160674
4471	0.6396144087
4472	0.6395992862
4473	0.6395944183
4474	0.6395894797
4475	0.6395791173
4476	0.639569684
4477	0.6395684364
4478	0.6395673754
4479	0.6395634299
4480	0.6395612598
4481	0.6395571173
4482	0.6395554084
4483	0.6395538466
4484	0.6395525426
4485	0.6395512365
4486	0.6395473986
4487	0.6395452198
4488	0.6395408935
4489	0.6395405791
4490	0.6395381927
4491	0.6395364742
4492	0.6395361174
4493	0.6395331195
4494	0.6395296829
4495	0.6395292815
4496	0.6395275185
4497	0.6395248887
4498	0.6395246575
4499	0.6395182476
4500	0.639517177
4501	0.6395166106
4502	0.6395163936
4503	0.639509937
4504	0.6395092794
4505	0.6395045876
4506	0.6395026811
4507	0.6395014
4508	0.6394877206
4509	0.6394808228
4510	0.6394763127
4511	0.6394756097
4512	0.6394657945
4513	0.6394651993
4514	0.6394529151
4515	0.6394522582
4516	0.6394507994
4517	0.6394497526
4518	0.6394460423
4519	0.639444329
4520	0.6394414626
4521	0.6394413558
4522	0.6394412511
4523	0.6394410868
4524	0.639438974
4525	0.6394385384
4526	0.6394371894
4527	0.6394367896
4528	0.639433696
4529	0.6394327444
4530	0.6394312014
4531	0.6394152476
4532	0.6394101062
4533	0.6394029994
4534	0.6393971323
4535	0.6393955258
4536	0.6393917664
4537	0.6393875036
4538	0.6393848009
4539	0.6393834234
4540	0.6393825599
4541	0.6393764833
4542	0.6393730044
4543	0.6393686355
4544	0.6393684441
4545	0.6393674711
4546	0.6393608951
4547	0.6393553577
4548	0.6393523733
4549	0.6393438312
4550	0.639343303
4551	0.6393429796
4552	0.6393390104
4553	0.6393300728
4554	0.6393285584
4555	0.6393279709
4556	0.6393249433
4557	0.6393238618
4558	0.6393224583
4559	0.639321505
4560	0.6393210869
4561	0.6393199953
4562	0.6393082364
4563	0.6393074021
4564	0.6393054747
4565	0.6392965383
4566	0.6392931306
4567	0.6392899925
4568	0.6392876865
4569	0.639286247
4570	0.6392838211
4571	0.6392817728
4572	0.6392752308
4573	0.6392677921
4574	0.639266991
4575	0.6392661955
4576	0.63926126
4577	0.6392597037
4578	0.6392532965
4579	0.6392514138
4580	0.6392411477
4581	0.639240574
4582	0.6392404045
4583	0.6392364342
4584	0.6392344321
4585	0.6392305216
4586	0.6391962325
4587	0.6391955693
4588	0.6391866658
4589	0.6391835101
4590	0.6391818297
4591	0.6391811977
4592	0.6391800153
4593	0.6391791056
4594	0.6391599587
4595	0.6391592773
4596	0.6391530274
4597	0.6391524737
4598	0.6391437737
4599	0.6391394344
4600	0.6391343227
4601	0.6391338646
4602	0.6391325431
4603	0.6391292451
4604	0.6391284014
4605	0.6391224203
4606	0.6391199795
4607	0.6391182834
4608	0.6391173603
4609	0.6391141567
4610	0.6391113993
4611	0.6391083711
4612	0.6391071861
4613	0.6391058052
4614	0.6391042878
4615	0.6390881875
4616	0.6390761642
4617	0.6390698594
4618	0.6390678583
4619	0.6390652085
4620	0.6390519354
4621	0.639046716
4622	0.6390434494
4623	0.6390349649
4624	0.6390344728
4625	0.6390178556
4626	0.6390147122
4627	0.6390108651
4628	0.6389987367
4629	0.6389921245
4630	0.6389919901
4631	0.6389894647
4632	0.6389840596
4633	0.6389806629
4634	0.6389729423
4635	0.6389723078
4636	0.6389703405
4637	0.6389702216
4638	0.6389701603
4639	0.6389696012
4640	0.6389624237
4641	0.638962093
4642	0.6389598399
4643	0.6389589985
4644	0.6389534751
4645	0.6389519571
4646	0.6389512296
4647	0.6389499693
4648	0.6389494243
4649	0.638945823
4650	0.6389419647
4651	0.6389369709
4652	0.6389243987
4653	0.6389235508
4654	0.6389234104
4655	0.6389231147
4656	0.6389224246
4657	0.6389174341
4658	0.6389135834
4659	0.638912212
4660	0.6389117708
4661	0.6389081002
4662	0.6388395348
4663	0.6388393455
4664	0.6388383878
4665	0.6388340991
4666	0.6388295229
4667	0.6388287097
4668	0.6388278114
4669	0.6388273525
4670	0.6388229702
4671	0.6388154319
4672	0.6388093635
4673	0.6388076174
4674	0.6388070005
4675	0.6388020661
4676	0.6387981625
4677	0.6387969458
4678	0.6387948118
4679	0.6387897295
4680	0.6387880674
4681	0.6387723917
4682	0.6387719107
4683	0.6387685839
4684	0.6387663239
4685	0.6387558772
4686	0.638745356
4687	0.638745164
4688	0.6387224772
4689	0.6387202404
4690	0.6387199037
4691	0.6387179977
4692	0.6387134074
4693	0.6386955576
4694	0.6386912278
4695	0.6386894575
4696	0.6386856066
4697	0.6386846456
4698	0.6386815944
4699	0.6386794076
4700	0.6386770377
4701	0.6386758754
4702	0.6386605745
4703	0.638660092
4704	0.6386597912
4705	0.6386589775
4706	0.6386566705
4707	0.6386537706
4708	0.6386530889
4709	0.6386500278
4710	0.6386420027
4711	0.6386378399
4712	0.6386333025
4713	0.6386197866
4714	0.6386185217
4715	0.6386173356
4716	0.638616134
4717	0.6386135515
4718	0.6386103513
4719	0.6386102198
4720	0.6386030091
4721	0.6385981372
4722	0.6385898304
4723	0.6385895691
4724	0.6385887238
4725	0.6385876408
4726	0.6385832981
4727	0.6385713206
4728	0.6385677095
4729	0.6385670214
4730	0.6385656753
4731	0.638563998
4732	0.6385623428
4733	0.6385619559
4734	0.6385612247
4735	0.6385567253
4736	0.6385562418
4737	0.6385543479
4738	0.6385471125
4739	0.638545449
4740	0.6385445926
4741	0.6385423771
4742	0.6385421396
4743	0.6385414095
4744	0.6385410006
4745	0.6385390526
4746	0.6385378999
4747	0.6385317857
4748	0.6385298555
4749	0.6384941357
4750	0.6384940735
4751	0.6384928774
4752	0.6384920305
4753	0.6384714014
4754	0.6384631434
4755	0.6384562917
4756	0.6384558071
4757	0.6384534048
4758	0.6384512611
4759	0.6384441497
4760	0.638414177
4761	0.6384136527
4762	0.6384135546
4763	0.6384052208
4764	0.6383993234
4765	0.6383970795
4766	0.6383871906
4767	0.6383749047
4768	0.638373558
4769	0.6383694291
4770	0.6383689106
4771	0.6383662472
4772	0.638359783
4773	0.6383587574
4774	0.6383584708
4775	0.638354461
4776	0.6383483154
4777	0.6383474229
4778	0.6383405338
4779	0.6383357688
4780	0.638332928
4781	0.6383284496
4782	0.6383274021
4783	0.6383265515
4784	0.6383253748
4785	0.6383220074
4786	0.63832164
4787	0.6383078433
4788	0.6382984674
4789	0.638298311
4790	0.6382964725
4791	0.6382950398
4792	0.6382915843
4793	0.6382900623
4794	0.638287589
4795	0.6382869873
4796	0.6382855374
4797	0.6382736586
4798	0.6382697506
4799	0.6382676999
4800	0.6382569411
4801	0.6382504123
4802	0.6382500955
4803	0.6382490039
4804	0.6382415686
4805	0.6382321273
4806	0.6382275442
4807	0.6382235853
4808	0.6382157121
4809	0.6382072478
4810	0.6381841202
4811	0.6381830139
4812	0.6381749898
4813	0.6381721198
4814	0.6381705228
4815	0.638161809
4816	0.6381595982
4817	0.6381578053
4818	0.638157494
4819	0.6381569501
4820	0.6381545365
4821	0.6381504579
4822	0.6381493443
4823	0.6381487376
4824	0.6381433403
4825	0.6381419753
4826	0.6381416807
4827	0.6381273677
4828	0.638124464
4829	0.6381215958
4830	0.6381209294
4831	0.6381190903
4832	0.6381105288
4833	0.6381078521
4834	0.6381063086
4835	0.6381026445
4836	0.6381010928
4837	0.6380923215
4838	0.638089545
4839	0.6380841171
4840	0.6380800762
4841	0.6380704467
4842	0.6380695284
4843	0.6380687923
4844	0.6380677902
4845	0.6380641158
4846	0.6380617875
4847	0.6380592086
4848	0.6380565813
4849	0.6380561718
4850	0.6380451664
4851	0.6380431823
4852	0.6380356404
4853	0.6380320196
4854	0.6380245465
4855	0.6380242179
4856	0.6380222321
4857	0.638022175
4858	0.6380219904
4859	0.6380176078
4860	0.6380126284
4861	0.638007704
4862	0.6380066152
4863	0.6380050751
4864	0.6380037595
4865	0.6379981621
4866	0.6379980747
4867	0.6379841022
4868	0.6379836509
4869	0.6379813482
4870	0.6379797555
4871	0.6379794672
4872	0.6379781358
4873	0.6379777967
4874	0.6379768288
4875	0.6379730144
4876	0.6379728214
4877	0.6379715914
4878	0.6379706398
4879	0.6379664139
4880	0.637965551
4881	0.6379632622
4882	0.6379606736
4883	0.6379549441
4884	0.6379541022
4885	0.6379403081
4886	0.637940057
4887	0.6379249646
4888	0.637913499
4889	0.63791275
4890	0.6379125223
4891	0.6379120449
4892	0.6379059875
4893	0.6378992942
4894	0.6378932695
4895	0.6378901652
4896	0.6378881804
4897	0.6378380064
4898	0.6378300876
4899	0.6378278106
4900	0.6378185984
4901	0.6378128341
4902	0.6378116719
4903	0.6378049424
4904	0.6378043758
4905	0.6377961774
4906	0.6377948573
4907	0.6377906001
4908	0.6377818648
4909	0.6377816192
4910	0.6377799244
4911	0.637774374
4912	0.6377739678
4913	0.6377723982
4914	0.6377709004
4915	0.6377673994
4916	0.6377631128
4917	0.6377585418
4918	0.6377556908
4919	0.6377544255
4920	0.637753293
4921	0.6377526176
4922	0.6377489723
4923	0.6377262013
4924	0.637724925
4925	0.637720772
4926	0.6377176129
4927	0.6377173832
4928	0.6377125979
4929	0.6377089772
4930	0.6377085194
4931	0.6377083676
4932	0.6377074934
4933	0.6376990472
4934	0.6376904848
4935	0.6376743621
4936	0.6376728805
4937	0.6376726117
4938	0.6376717844
4939	0.6376711607
4940	0.6376680628
4941	0.637667834
4942	0.637663511
4943	0.6376626608
4944	0.6376546184
4945	0.6376540065
4946	0.6376497232
4947	0.6376208836
4948	0.6376204166
4949	0.637608215
4950	0.637606715
4951	0.6376063485
4952	0.6376052222
4953	0.6376023281
4954	0.637599969
4955	0.6375830085
4956	0.6375810726
4957	0.6375761033
4958	0.637564481
4959	0.6375549234
4960	0.6375477546
4961	0.6375476145
4962	0.6375466311
4963	0.637546516
4964	0.6375458282
4965	0.6375450662
4966	0.6375447272
4967	0.6375445487
4968	0.6375386362
4969	0.6375385036
4970	0.6375371914
4971	0.6375337716
4972	0.637532927
4973	0.6375326111
4974	0.6375305149
4975	0.6375285411
4976	0.6375268937
4977	0.6375245317
4978	0.6375241811
4979	0.6375205521
4980	0.6374970643
4981	0.6374964889
4982	0.6374958155
4983	0.6374955802
4984	0.6374954773
4985	0.637495392
4986	0.6374895789
4987	0.6374743389
4988	0.6374742621
4989	0.6374741823
4990	0.6374739135
4991	0.6374737405
4992	0.6374736212
4993	0.6374735726
4994	0.637473444
4995	0.6374727477
4996	0.6374724729
4997	0.6374680456
4998	0.6374654854
4999	0.6374593897
5000	0.63745287
5001	0.6374489643
5002	0.6374487708
5003	0.6374402394
5004	0.6374363109
5005	0.6374328225
5006	0.637419839
5007	0.6374186189
5008	0.6374146338
5009	0.6374130116
5010	0.637412661
5011	0.6374059833
5012	0.6374017871
5013	0.6373929678
5014	0.6373912822
5015	0.6373876756
5016	0.6373869666
5017	0.6373864098
5018	0.6373854788
5019	0.6373845068
5020	0.6373837347
5021	0.6373831822
5022	0.6373830357
5023	0.6373815101
5024	0.6373810269
5025	0.6373750783
5026	0.6373706513
5027	0.6373700705
5028	0.637368962
5029	0.6373669959
5030	0.6373663421
5031	0.6373652476
5032	0.6373560703
5033	0.6373551702
5034	0.6373516118
5035	0.6373467095
5036	0.6373431339
5037	0.6373427214
5038	0.6373386681
5039	0.637333451
5040	0.6373307051
5041	0.637327331
5042	0.6373271411
5043	0.6373195948
5044	0.6373187018
5045	0.6373138103
5046	0.6373126987
5047	0.6373075235
5048	0.6372955709
5049	0.6372954364
5050	0.6372951956
5051	0.63729361
5052	0.6372830858
5053	0.6372803893
5054	0.6372752228
5055	0.6372717886
5056	0.637270576
5057	0.6372683939
5058	0.6372677465
5059	0.6372663154
5060	0.6372646587
5061	0.6372608552
5062	0.6372606093
5063	0.6372569484
5064	0.6372528487
5065	0.6372450943
5066	0.6372424265
5067	0.6372406189
5068	0.6372300412
5069	0.6372038241
5070	0.6371976137
5071	0.6371960104
5072	0.637195261
5073	0.6371844365
5074	0.6371823939
5075	0.6371810829
5076	0.6371762125
5077	0.6371743731
5078	0.6371722298
5079	0.6371656828
5080	0.6371635653
5081	0.6371590634
5082	0.6371558247
5083	0.6371549628
5084	0.6371517867
5085	0.6371502768
5086	0.63713993
5087	0.6371287884
5088	0.6371253164
5089	0.6371245311
5090	0.6371139912
5091	0.6371131981
5092	0.6371086488
5093	0.6371082557
5094	0.637107787
5095	0.637107169
5096	0.6371049771
5097	0.6371026011
5098	0.6370984553
5099	0.637094656
5100	0.6370940489
5101	0.6370933788
5102	0.6370856045
5103	0.6370847199
5104	0.6370778836
5105	0.6370755356
5106	0.6370676247
5107	0.6370645782
5108	0.6370634796
5109	0.6370610114
5110	0.6370439054
5111	0.6370396517
5112	0.6370296726
5113	0.6370282552
5114	0.6370254279
5115	0.6370177073
5116	0.6370175416
5117	0.6370084229
5118	0.6370054024
5119	0.6369933417
5120	0.6369899368
5121	0.6369865856
5122	0.6369732027
5123	0.6369541211
5124	0.63694987
5125	0.6369458429
5126	0.6369442253
5127	0.6369441578
5128	0.6369107514
5129	0.6369032294
5130	0.6369015662
5131	0.6369009721
5132	0.6368961266
5133	0.6368956638
5134	0.6368797039
5135	0.6368791634
5136	0.6368776267
5137	0.6368704516
5138	0.6368700125
5139	0.6368698451
5140	0.6368696094
5141	0.6368676514
5142	0.6368670041
5143	0.6368616307
5144	0.6368564378
5145	0.6368384302
5146	0.6368381326
5147	0.6368376499
5148	0.6368291973
5149	0.6368282133
5150	0.6368237712
5151	0.6368230868
5152	0.6368208923
5153	0.636820281
5154	0.6368195878
5155	0.636818406
5156	0.6368165439
5157	0.6368126797
5158	0.6368102121
5159	0.6368093768
5160	0.6368079497
5161	0.6367997099
5162	0.6367988606
5163	0.636796176
5164	0.6367947908
5165	0.63679397
5166	0.6367867725
5167	0.636777993
5168	0.6367749192
5169	0.6367734523
5170	0.6367719532
5171	0.6367706847
5172	0.6367667767
5173	0.6367600929
5174	0.6367596854
5175	0.6367583641
5176	0.6367563856
5177	0.6367525586
5178	0.6367509905
5179	0.6367460302
5180	0.636744447
5181	0.6367431531
5182	0.6367395676
5183	0.6367381418
5184	0.6367335443
5185	0.6367325836
5186	0.6367314816
5187	0.636726079
5188	0.6367252813
5189	0.6367232608
5190	0.6367224994
5191	0.6367222499
5192	0.6367219918
5193	0.6367149638
5194	0.6367142484
5195	0.6367140484
5196	0.636711632
5197	0.636701447
5198	0.6367003549
5199	0.6366932435
5200	0.6366889174
5201	0.6366868129
5202	0.6366791539
5203	0.6366774389
5204	0.6366770248
5205	0.6366725696
5206	0.6366715414
5207	0.6366700482
5208	0.6366670011
5209	0.6366665232
5210	0.6366651605
5211	0.6366636668
5212	0.636662224
5213	0.6366527788
5214	0.6366522564
5215	0.6366511988
5216	0.6366501581
5217	0.6366467482
5218	0.6366444303
5219	0.636643126
5220	0.636641302
5221	0.6366389557
5222	0.6366375536
5223	0.6366363595
5224	0.636635584
5225	0.6366354519
5226	0.6366250089
5227	0.6366249302
5228	0.6366248082
5229	0.6366203418
5230	0.6366160823
5231	0.6366149687
5232	0.6366093175
5233	0.6366055152
5234	0.6366007017
5235	0.6365939521
5236	0.6365936139
5237	0.6365895013
5238	0.636586401
5239	0.6365839847
5240	0.6365796953
5241	0.6365752368
5242	0.6365682933
5243	0.6365553469
5244	0.6365536282
5245	0.6365517697
5246	0.6365475456
5247	0.6365405655
5248	0.6365377676
5249	0.6365358558
5250	0.6365259435
5251	0.6365254572
5252	0.6365248297
5253	0.636519456
5254	0.6365179629
5255	0.6365150172
5256	0.6365142812
5257	0.6365128561
5258	0.6365128058
5259	0.6365125543
5260	0.6365068541
5261	0.6365044341
5262	0.6365009694
5263	0.636499951
5264	0.6364963485
5265	0.636477384
5266	0.6364764521
5267	0.6364682666
5268	0.6364627312
5269	0.6364622799
5270	0.6364612611
5271	0.6364570971
5272	0.6364559914
5273	0.6364543417
5274	0.6364321537
5275	0.6364272329
5276	0.6364246293
5277	0.6364219296
5278	0.6364160994
5279	0.6364138719
5280	0.6364129288
5281	0.6364121464
5282	0.6364112438
5283	0.6364042501
5284	0.6364003664
5285	0.6363996053
5286	0.6363951659
5287	0.6363905859
5288	0.6363891228
5289	0.6363870177
5290	0.6363848541
5291	0.6363826169
5292	0.6363797229
5293	0.6363718243
5294	0.6363664311
5295	0.6363654054
5296	0.6363617738
5297	0.6363597661
5298	0.6363575237
5299	0.6363516824
5300	0.6363475077
5301	0.636346477
5302	0.6363449256
5303	0.6363425949
5304	0.6363400823
5305	0.6363368037
5306	0.6363365518
5307	0.6363358618
5308	0.6363234517
5309	0.6363127643
5310	0.6363118333
5311	0.6363061638
5312	0.6362974362
5313	0.6362970617
5314	0.6362931727
5315	0.6362916643
5316	0.6362907207
5317	0.6362888465
5318	0.6362874869
5319	0.6362868087
5320	0.6362856831
5321	0.6362849999
5322	0.6362739598
5323	0.636270979
5324	0.6362707613
5325	0.6362678886
5326	0.6362672223
5327	0.6362624314
5328	0.6362586837
5329	0.6362579809
5330	0.6362558079
5331	0.6362477066
5332	0.6362475551
5333	0.6362443176
5334	0.6362437197
5335	0.6362426494
5336	0.6362416521
5337	0.6362311228
5338	0.6362287749
5339	0.6362286788
5340	0.6362283666
5341	0.6362273141
5342	0.6362250014
5343	0.6362223363
5344	0.6362199744
5345	0.6362194009
5346	0.6362187893
5347	0.636214809
5348	0.6362137873
5349	0.6362132386
5350	0.6362099086
5351	0.6362081906
5352	0.6362036753
5353	0.6361977137
5354	0.6361945999
5355	0.6361906483
5356	0.6361890857
5357	0.6361877137
5358	0.6361815812
5359	0.6361812178
5360	0.6361798129
5361	0.636132363
5362	0.6361290338
5363	0.6361270284
5364	0.6361259599
5365	0.6361245476
5366	0.6361228895
5367	0.6361220524
5368	0.6361206043
5369	0.6361204277
5370	0.6361177002
5371	0.6361171042
5372	0.6361132406
5373	0.6361092169
5374	0.6360996505
5375	0.6360915326
5376	0.6360894536
5377	0.6360876899
5378	0.6360871632
5379	0.6360841069
5380	0.6360835244
5381	0.6360795631
5382	0.6360767151
5383	0.6360714335
5384	0.636067891
5385	0.636060611
5386	0.6360589982
5387	0.6360474984
5388	0.6360454174
5389	0.6360440656
5390	0.6360416275
5391	0.6360411961
5392	0.6360342632
5393	0.6360339036
5394	0.6360255389
5395	0.6360250119
5396	0.6360223806
5397	0.6360151419
5398	0.6360138553
5399	0.6360134338
5400	0.6360106117
5401	0.6360102341
5402	0.6360081006
5403	0.6360022874
5404	0.6359995214
5405	0.6359989827
5406	0.6359972906
5407	0.6359930497
5408	0.6359883692
5409	0.6359862292
5410	0.6359855555
5411	0.6359814149
5412	0.6359770435
5413	0.6359763365
5414	0.6359755345
5415	0.6359711798
5416	0.6359711467
5417	0.6359695026
5418	0.6359693605
5419	0.6359662075
5420	0.6359642969
5421	0.6359593555
5422	0.6359555878
5423	0.6359541156
5424	0.6359534565
5425	0.635949643
5426	0.6359492065
5427	0.6359411714
5428	0.6359395502
5429	0.6359393916
5430	0.6359348135
5431	0.635934109
5432	0.6359272688
5433	0.6359258048
5434	0.635923443
5435	0.6359152038
5436	0.6358929412
5437	0.6358920243
5438	0.6358913713
5439	0.6358908764
5440	0.6358845113
5441	0.6358814502
5442	0.635881244
5443	0.6358809617
5444	0.6358804633
5445	0.6358769355
5446	0.6358741678
5447	0.6358736611
5448	0.6358704502
5449	0.6358689358
5450	0.6358655642
5451	0.6358621776
5452	0.6358520929
5453	0.6358515342
5454	0.6358497816
5455	0.6358419021
5456	0.6358406707
5457	0.6358352334
5458	0.6358347236
5459	0.6358334388
5460	0.6358328798
5461	0.6358253123
5462	0.6358250228
5463	0.6358181856
5464	0.6358180934
5465	0.6358173342
5466	0.6358164655
5467	0.6358136902
5468	0.635806128
5469	0.6358055136
5470	0.635805167
5471	0.635802893
5472	0.6357960658
5473	0.6357883353
5474	0.6357865743
5475	0.6357838484
5476	0.6357782897
5477	0.6357701984
5478	0.6357690884
5479	0.6357674004
5480	0.6357669853
5481	0.6357667753
5482	0.6357660476
5483	0.6357656285
5484	0.6357639501
5485	0.6357515815
5486	0.6357505781
5487	0.6357481887
5488	0.6357462586
5489	0.6357414357
5490	0.6357410123
5491	0.6357381288
5492	0.6357357338
5493	0.6357354273
5494	0.6357341857
5495	0.6357266906
5496	0.6357188517
5497	0.6357016441
5498	0.6356999766
5499	0.6356965099
5500	0.6356888754
5501	0.635688592
5502	0.6356835888
5503	0.6356828535
5504	0.6356821678
5505	0.6356815388
5506	0.6356759511
5507	0.6356747263
5508	0.6356737956
5509	0.635661305
5510	0.6356585903
5511	0.6356548689
5512	0.6356545774
5513	0.6356508523
5514	0.6356504076
5515	0.6356421572
5516	0.6356407428
5517	0.6356291558
5518	0.6356288191
5519	0.6356212312
5520	0.6356132231
5521	0.6356014937
5522	0.6355977649
5523	0.6355968336
5524	0.6355944552
5525	0.635588802
5526	0.6355874893
5527	0.6355811597
5528	0.6355810838
5529	0.6355783356
5530	0.6355766454
5531	0.6355746591
5532	0.6355726695
5533	0.6355726188
5534	0.6355724487
5535	0.6355687553
5536	0.6355679457
5537	0.6355668294
5538	0.6355607243
5539	0.6355563296
5540	0.6355562517
5541	0.6355545878
5542	0.6355499838
5543	0.6355481779
5544	0.6355460811
5545	0.6355452494
5546	0.6355451758
5547	0.6355402853
5548	0.6355378132
5549	0.6355369777
5550	0.6355335294
5551	0.6355326243
5552	0.6355318305
5553	0.6355253371
5554	0.6355186599
5555	0.6355179961
5556	0.6355162659
5557	0.6355161654
5558	0.6355153336
5559	0.6355149857
5560	0.6355143425
5561	0.635514174
5562	0.6355131164
5563	0.6355129119
5564	0.6355101776
5565	0.6355100011
5566	0.6355097337
5567	0.6355075554
5568	0.6355013636
5569	0.6354985064
5570	0.6354980537
5571	0.6354948564
5572	0.6354853579
5573	0.6354837131
5574	0.6354818912
5575	0.6354746062
5576	0.6354744069
5577	0.6354722592
5578	0.6354713119
5579	0.6354700026
5580	0.6354694099
5581	0.6354665061
5582	0.6354633484
5583	0.6354604016
5584	0.6354597935
5585	0.6354554969
5586	0.6354492097
5587	0.6354488206
5588	0.6354481147
5589	0.6354474301
5590	0.6354392891
5591	0.6354390773
5592	0.6354389901
5593	0.6354384777
5594	0.6354370173
5595	0.6354363809
5596	0.6354312562
5597	0.6354277044
5598	0.6354268771
5599	0.6354266681
5600	0.6354262988
5601	0.6354261943
5602	0.6354245037
5603	0.6354188378
5604	0.6353936847
5605	0.635362275
5606	0.6353621289
5607	0.6353528049
5608	0.6353480723
5609	0.6353463461
5610	0.6353405755
5611	0.6353364598
5612	0.6353360279
5613	0.6352979502
5614	0.6352927397
5615	0.6352849521
5616	0.635281349
5617	0.6352780049
5618	0.6352737753
5619	0.6352698374
5620	0.6352656322
5621	0.6352650113
5622	0.6352646485
5623	0.6352605942
5624	0.6352590142
5625	0.6352578792
5626	0.6352561149
5627	0.6352559825
5628	0.6352550552
5629	0.6352538544
5630	0.6352531918
5631	0.6352491463
5632	0.6352463904
5633	0.6352426134
5634	0.6352407128
5635	0.6352404253
5636	0.6352396671
5637	0.6352326918
5638	0.6352324824
5639	0.6352317653
5640	0.6352203264
5641	0.6352174789
5642	0.6352164703
5643	0.6352153428
5644	0.6352151302
5645	0.6352150736
5646	0.6352124947
5647	0.6352119333
5648	0.635210244
5649	0.6352086053
5650	0.6352033439
5651	0.6352031947
5652	0.6352020576
5653	0.635201603
5654	0.6351992732
5655	0.6351984259
5656	0.6351982194
5657	0.635196724
5658	0.6351958502
5659	0.6351955009
5660	0.6351947087
5661	0.6351938007
5662	0.6351800474
5663	0.6351775655
5664	0.6351764769
5665	0.6351748096
5666	0.6351734413
5667	0.6351706028
5668	0.6351687339
5669	0.6351677161
5670	0.6351615878
5671	0.6351591434
5672	0.6351424765
5673	0.6351348822
5674	0.6351242783
5675	0.6351219598
5676	0.6351171045
5677	0.6351126201
5678	0.6351046191
5679	0.6351029774
5680	0.6351010203
5681	0.6351004056
5682	0.6350994434
5683	0.6350956605
5684	0.6350928886
5685	0.6350913553
5686	0.6350895696
5687	0.6350890964
5688	0.6350874848
5689	0.6350862604
5690	0.6350845279
5691	0.6350812772
5692	0.6350797553
5693	0.6350755633
5694	0.6350754103
5695	0.6350726913
5696	0.6350721298
5697	0.635067562
5698	0.6350666586
5699	0.635066605
5700	0.6350663442
5701	0.6350486155
5702	0.6350478278
5703	0.6350381581
5704	0.6350053785
5705	0.6350030874
5706	0.6349998168
5707	0.6349995747
5708	0.6349992856
5709	0.6349986507
5710	0.6349911761
5711	0.6349905403
5712	0.6349812686
5713	0.6349806344
5714	0.6349800339
5715	0.6349780481
5716	0.6349693646
5717	0.6349678241
5718	0.6349622749
5719	0.6349578904
5720	0.6349566421
5721	0.6349485721
5722	0.6349463317
5723	0.6349461623
5724	0.6349453982
5725	0.6349404728
5726	0.6349384227
5727	0.6349377819
5728	0.6349371877
5729	0.6349366968
5730	0.634933866
5731	0.6349312195
5732	0.6349133582
5733	0.6349107633
5734	0.6349086659
5735	0.6349020071
5736	0.6348972003
5737	0.6348968827
5738	0.6348954932
5739	0.6348951526
5740	0.6348935996
5741	0.6348928109
5742	0.6348915003
5743	0.634889955
5744	0.6348885694
5745	0.6348879146
5746	0.6348876234
5747	0.6348864377
5748	0.6348843238
5749	0.6348835233
5750	0.6348803528
